datetime,month,weekday,day,hour,Consumption,Temperature,Kosuiryo(mm),Nisha(MJ/m2),Sitsudo(%),Close(JPY/kWh),ShortVolume(kWh),LongVolume(kWh),EreaPriceTokyo(JPY/kWh)
2017-03-22 23:00:00,3,2,22,23,3180,8.6,0.0,0.0,40.0,9.535,3993750.0,3507000.0,9.27
2017-03-23 00:00:00,3,3,23,0,2934,8.4,0.0,0.0,44.0,9.0,5075000.0,3175000.0,7.890000000000001
2017-03-23 01:00:00,3,3,23,1,2804,8.0,0.0,0.0,42.0,8.84,5663500.0,3121000.0,7.655
2017-03-23 02:00:00,3,3,23,2,2771,7.6,0.0,0.0,44.0,10.0,5615750.0,3133500.0,7.67
2017-03-23 03:00:00,3,3,23,3,2753,6.9,0.0,0.0,47.0,9.485,5646750.0,3138250.0,7.785
2017-03-23 04:00:00,3,3,23,4,2783,6.4,0.0,0.0,47.0,10.0,5489500.0,3149500.0,7.725
2017-03-23 05:00:00,3,3,23,5,2933,4.5,0.0,0.0,57.0,10.0,4771000.0,3329500.0,7.895
2017-03-23 06:00:00,3,3,23,6,3194,5.5,0.0,0.02,52.0,10.27,3886250.0,3860000.0,9.58
2017-03-23 07:00:00,3,3,23,7,3416,7.1,0.0,0.29,49.0,10.79,4712250.0,4414000.0,11.55
2017-03-23 08:00:00,3,3,23,8,3696,8.7,0.0,0.93,47.0,13.46,6068500.0,4891500.0,12.035
2017-03-23 09:00:00,3,3,23,9,3868,9.4,0.0,1.4,43.0,14.45,6891500.0,5533250.0,8.69
2017-03-23 10:00:00,3,3,23,10,3869,10.6,0.0,1.52,43.0,14.34,7423000.0,5615000.0,8.085
2017-03-23 11:00:00,3,3,23,11,3790,10.8,0.0,1.42,37.0,12.94,8089250.0,5317750.0,7.92
2017-03-23 12:00:00,3,3,23,12,3508,11.4,0.0,1.56,35.0,8.1,9169250.0,4474750.0,7.365
2017-03-23 13:00:00,3,3,23,13,3492,13.3,0.0,1.85,33.0,12.65,8363750.0,5078250.0,7.85
2017-03-23 14:00:00,3,3,23,14,3491,13.3,0.0,2.4,28.0,12.94,7602250.0,5170500.0,7.9
2017-03-23 15:00:00,3,3,23,15,3477,14.4,0.0,2.33,29.0,9.905000000000001,6097500.0,5028750.0,9.25
2017-03-23 16:00:00,3,3,23,16,3556,13.0,0.0,1.11,36.0,12.75,5928500.0,5212000.0,12.015
2017-03-23 17:00:00,3,3,23,17,3683,12.1,0.0,0.57,39.0,13.0,4619750.0,4863500.0,12.32
2017-03-23 18:00:00,3,3,23,18,3878,12.1,0.0,0.09,40.0,13.48,3706000.0,4872250.0,13.64
2017-03-23 19:00:00,3,3,23,19,3817,11.5,0.0,0.0,38.0,12.715,3633000.0,4537000.0,12.605
2017-03-23 20:00:00,3,3,23,20,3702,8.7,0.0,0.0,67.0,12.684999999999999,3764250.0,4131000.0,11.94
2017-03-23 21:00:00,3,3,23,21,3540,9.4,0.0,0.0,47.0,11.075,3268000.0,3592000.0,11.785
2017-03-23 22:00:00,3,3,23,22,3369,10.0,0.0,0.0,52.0,9.754999999999999,3624250.0,3750250.0,10.29
2017-03-23 23:00:00,3,3,23,23,3145,9.0,0.0,0.0,55.0,8.425,4315500.0,3510500.0,8.71
2017-03-24 00:00:00,3,4,24,0,2917,8.3,0.0,0.0,65.0,9.06,4272750.0,3385750.0,7.955
2017-03-24 01:00:00,3,4,24,1,2802,8.0,0.0,0.0,65.0,8.8,4981750.0,3183250.0,7.890000000000001
2017-03-24 02:00:00,3,4,24,2,2763,7.8,0.0,0.0,57.0,9.530000000000001,5079750.0,3156000.0,7.86
2017-03-24 03:00:00,3,4,24,3,2735,7.5,0.0,0.0,49.0,9.530000000000001,5153500.0,3144750.0,7.84
2017-03-24 04:00:00,3,4,24,4,2761,7.4,0.0,0.0,53.0,9.42,5027000.0,3146000.0,7.875
2017-03-24 05:00:00,3,4,24,5,2902,7.3,0.0,0.0,57.0,8.99,4244750.0,3320250.0,8.065000000000001
2017-03-24 06:00:00,3,4,24,6,3166,7.2,0.0,0.0,55.0,8.495000000000001,3104750.0,3570000.0,10.100000000000001
2017-03-24 07:00:00,3,4,24,7,3367,7.4,0.0,0.17,54.0,9.34,3598500.0,4148000.0,10.4
2017-03-24 08:00:00,3,4,24,8,3620,8.0,0.0,0.7,44.0,12.184999999999999,3616750.0,4705250.0,11.675
2017-03-24 09:00:00,3,4,24,9,3695,10.1,0.0,1.41,40.0,12.21,3981250.0,5341000.0,11.785
2017-03-24 10:00:00,3,4,24,10,3622,11.2,0.0,2.34,32.0,5.57,4234250.0,5570000.0,8.69
2017-03-24 11:00:00,3,4,24,11,3582,12.2,0.0,3.01,28.0,12.219999999999999,4638750.0,5338250.0,8.125
2017-03-24 12:00:00,3,4,24,12,3479,13.0,0.0,3.19,28.0,7.145,5744250.0,4661000.0,8.129999999999999
2017-03-24 13:00:00,3,4,24,13,3527,12.7,0.0,3.25,27.0,10.14,5237750.0,5213000.0,8.09
2017-03-24 14:00:00,3,4,24,14,3539,11.3,0.0,1.26,27.0,11.64,4877000.0,5256500.0,8.285
2017-03-24 15:00:00,3,4,24,15,3528,11.0,0.0,0.89,26.0,9.805,4400000.0,5104250.0,8.995000000000001
2017-03-24 16:00:00,3,4,24,16,3644,10.3,0.0,0.94,26.0,13.76,4002500.0,5420000.0,11.72
2017-03-24 17:00:00,3,4,24,17,3758,9.3,0.0,0.73,25.0,12.495000000000001,3281750.0,5360500.0,13.02
2017-03-24 18:00:00,3,4,24,18,3959,8.1,0.0,0.16,32.0,17.134999999999998,2669750.0,5180250.0,15.684999999999999
2017-03-24 19:00:00,3,4,24,19,3911,7.4,0.0,0.0,32.0,12.705,2878000.0,4687750.0,13.925
2017-03-24 20:00:00,3,4,24,20,3814,6.6,0.0,0.0,37.0,12.94,3027750.0,4277500.0,11.870000000000001
2017-03-24 21:00:00,3,4,24,21,3667,5.8,0.0,0.0,42.0,9.275,2930250.0,3762750.0,10.86
2017-03-24 22:00:00,3,4,24,22,3533,5.4,0.0,0.0,45.0,10.025,3739750.0,3877000.0,10.57
2017-03-24 23:00:00,3,4,24,23,3338,5.4,0.0,0.0,50.0,9.56,3430500.0,3597250.0,9.655000000000001
2017-03-25 00:00:00,3,5,25,0,3090,4.7,0.0,0.0,52.0,9.9,3628250.0,3288000.0,10.14
2017-03-25 01:00:00,3,5,25,1,2944,4.7,0.0,0.0,50.0,9.285,4918750.0,3164000.0,8.43
2017-03-25 02:00:00,3,5,25,2,2864,4.8,0.0,0.0,49.0,9.56,5276750.0,3176500.0,7.915
2017-03-25 03:00:00,3,5,25,3,2820,4.8,0.0,0.0,48.0,9.59,5357500.0,3133000.0,7.9
2017-03-25 04:00:00,3,5,25,4,2800,4.7,0.0,0.0,51.0,9.44,5388000.0,3089250.0,7.885
2017-03-25 05:00:00,3,5,25,5,2858,4.2,0.0,0.0,52.0,9.280000000000001,5006750.0,3144000.0,8.015
2017-03-25 06:00:00,3,5,25,6,2967,3.7,0.0,0.02,55.0,10.2,4604250.0,3319000.0,10.025
2017-03-25 07:00:00,3,5,25,7,3104,4.8,0.0,0.42,53.0,9.530000000000001,5241500.0,3603750.0,9.01
2017-03-25 08:00:00,3,5,25,8,3285,6.8,0.0,1.15,47.0,10.125,5655750.0,3765000.0,7.98
2017-03-25 09:00:00,3,5,25,9,3381,7.5,0.0,1.88,42.0,9.51,6736250.0,4077000.0,7.92
2017-03-25 10:00:00,3,5,25,10,3322,8.3,0.0,2.3,34.0,9.155000000000001,7359500.0,4198750.0,7.725
2017-03-25 11:00:00,3,5,25,11,3255,9.4,0.0,2.83,31.0,10.52,7307500.0,4070250.0,7.79
2017-03-25 12:00:00,3,5,25,12,3147,10.7,0.0,2.99,35.0,10.75,7924250.0,3867500.0,7.654999999999999
2017-03-25 13:00:00,3,5,25,13,3140,11.1,0.0,2.75,32.0,9.93,8098250.0,4013750.0,7.574999999999999
2017-03-25 14:00:00,3,5,25,14,3122,11.5,0.0,2.39,31.0,9.07,7884500.0,4022500.0,7.6
2017-03-25 15:00:00,3,5,25,15,3096,11.2,0.0,1.97,32.0,9.725000000000001,6505000.0,3983750.0,7.785
2017-03-25 16:00:00,3,5,25,16,3165,11.4,0.0,1.27,38.0,10.96,5285000.0,4053500.0,9.145
2017-03-25 17:00:00,3,5,25,17,3366,9.9,0.0,0.71,44.0,10.205,4867750.0,4001000.0,11.14
2017-03-25 18:00:00,3,5,25,18,3611,8.7,0.0,0.14,48.0,12.315000000000001,4399250.0,4071000.0,11.72
2017-03-25 19:00:00,3,5,25,19,3604,8.6,0.0,0.0,51.0,12.305,4430000.0,4017000.0,11.675
2017-03-25 20:00:00,3,5,25,20,3529,8.5,0.0,0.0,48.0,12.05,4350750.0,3887000.0,11.420000000000002
2017-03-25 21:00:00,3,5,25,21,3380,8.4,0.0,0.0,45.0,9.620000000000001,3597000.0,3530750.0,9.655000000000001
2017-03-25 22:00:00,3,5,25,22,3195,7.7,0.0,0.0,50.0,9.635,4051500.0,3432250.0,9.95
2017-03-25 23:00:00,3,5,25,23,3000,7.8,0.0,0.0,51.0,9.5,3900000.0,3244500.0,8.905000000000001
2017-03-26 00:00:00,3,6,26,0,2775,7.9,0.0,0.0,52.0,8.885,4492250.0,3028000.0,8.29
2017-03-26 01:00:00,3,6,26,1,2642,7.8,0.0,0.0,55.0,8.28,4988500.0,2884500.0,7.86
2017-03-26 02:00:00,3,6,26,2,2588,7.6,0.0,0.0,59.0,8.625,5068500.0,2975250.0,7.765000000000001
2017-03-26 03:00:00,3,6,26,3,2556,6.3,0.0,0.0,73.0,8.825,5120250.0,3119500.0,7.71
2017-03-26 04:00:00,3,6,26,4,2559,5.9,0.0,0.0,76.0,9.335,5114250.0,3147500.0,7.68
2017-03-26 05:00:00,3,6,26,5,2613,4.9,0.5,0.0,92.0,9.76,5035250.0,3075250.0,7.795
2017-03-26 06:00:00,3,6,26,6,2713,4.9,1.0,0.0,94.0,9.754999999999999,5596750.0,3173500.0,7.795
2017-03-26 07:00:00,3,6,26,7,2883,5.3,0.5,0.1,95.0,7.83,5964750.0,3231250.0,7.82
2017-03-26 08:00:00,3,6,26,8,3174,5.4,0.0,0.3,93.0,8.075,6375250.0,3471750.0,7.87
2017-03-26 09:00:00,3,6,26,9,3400,5.3,0.5,0.25,93.0,7.715,6102750.0,3754000.0,7.98
2017-03-26 10:00:00,3,6,26,10,3468,5.7,0.5,0.28,95.0,7.3149999999999995,5783000.0,3948750.0,7.9350000000000005
2017-03-26 11:00:00,3,6,26,11,3472,5.4,0.5,0.41,95.0,5.47,5996500.0,3903500.0,7.890000000000001
2017-03-26 12:00:00,3,6,26,12,3465,5.5,0.5,0.26,96.0,7.595000000000001,6105250.0,3826500.0,7.905
2017-03-26 13:00:00,3,6,26,13,3430,5.7,0.5,0.28,97.0,9.775,6381500.0,3840000.0,7.890000000000001
2017-03-26 14:00:00,3,6,26,14,3375,5.9,0.5,0.36,97.0,9.375,6134500.0,3791250.0,7.915
2017-03-26 15:00:00,3,6,26,15,3378,6.1,0.5,0.45,96.0,5.76,5385500.0,3822250.0,8.504999999999999
2017-03-26 16:00:00,3,6,26,16,3476,6.4,0.5,0.23,97.0,9.42,5871750.0,3946500.0,10.465
2017-03-26 17:00:00,3,6,26,17,3673,6.5,1.0,0.11,97.0,10.675,5525000.0,3847750.0,12.465
2017-03-26 18:00:00,3,6,26,18,3817,6.5,0.0,0.03,98.0,11.43,4994250.0,4169500.0,12.99
2017-03-26 19:00:00,3,6,26,19,3785,6.2,1.0,0.0,98.0,11.39,5058500.0,4120500.0,12.645
2017-03-26 20:00:00,3,6,26,20,3706,6.1,2.0,0.0,99.0,11.125,4836500.0,3932250.0,11.97
2017-03-26 21:00:00,3,6,26,21,3536,6.1,0.0,0.0,98.0,11.295,3946250.0,3677000.0,10.920000000000002
2017-03-26 22:00:00,3,6,26,22,3324,6.0,0.5,0.0,98.0,9.96,3917500.0,3495250.0,10.035
2017-03-26 23:00:00,3,6,26,23,3098,5.8,1.0,0.0,99.0,8.975000000000001,3956250.0,3135250.0,8.71
2017-03-27 00:00:00,3,0,27,0,2862,5.4,1.0,0.0,99.0,9.91,3480000.0,2533750.0,8.780000000000001
2017-03-27 01:00:00,3,0,27,1,2729,5.3,0.5,0.0,98.0,10.0,3564250.0,2426750.0,8.05
2017-03-27 02:00:00,3,0,27,2,2685,5.1,2.0,0.0,98.0,7.69,3521250.0,2371500.0,8.05
2017-03-27 03:00:00,3,0,27,3,2668,4.7,1.5,0.0,98.0,9.145,3449500.0,2340000.0,8.055
2017-03-27 04:00:00,3,0,27,4,2716,4.2,2.0,0.0,97.0,9.56,3360250.0,2366750.0,8.07
2017-03-27 05:00:00,3,0,27,5,2916,3.4,2.0,0.0,97.0,9.594999999999999,2996000.0,2607000.0,9.545000000000002
2017-03-27 06:00:00,3,0,27,6,3332,2.8,2.0,0.0,97.0,10.545,1905750.0,3155250.0,11.925
2017-03-27 07:00:00,3,0,27,7,3724,2.9,3.0,0.03,97.0,14.295,1820000.0,3601250.0,17.55
2017-03-27 08:00:00,3,0,27,8,4220,2.4,2.5,0.13,97.0,15.27,1752000.0,4014750.0,15.0
2017-03-27 09:00:00,3,0,27,9,4519,3.5,1.5,0.24,97.0,23.77,1518000.0,4761750.0,20.0
2017-03-27 10:00:00,3,0,27,10,4535,4.5,1.5,0.31,97.0,22.7,1788750.0,5033750.0,20.0
2017-03-27 11:00:00,3,0,27,11,4509,5.1,1.0,0.39,97.0,18.855,1914750.0,4838750.0,20.0
2017-03-27 12:00:00,3,0,27,12,4285,5.0,1.0,0.56,94.0,13.95,2344000.0,4146750.0,14.940000000000001
2017-03-27 13:00:00,3,0,27,13,4299,5.8,0.5,0.61,94.0,19.435000000000002,1969250.0,4616000.0,15.535
2017-03-27 14:00:00,3,0,27,14,4167,7.2,0.5,1.0,92.0,18.6,1934000.0,4719750.0,15.809999999999999
2017-03-27 15:00:00,3,0,27,15,4050,7.7,0.0,1.06,77.0,16.82,1843250.0,4579000.0,15.525
2017-03-27 16:00:00,3,0,27,16,4021,7.4,0.0,0.81,79.0,16.25,2106250.0,4657250.0,15.83
2017-03-27 17:00:00,3,0,27,17,4052,7.7,0.0,0.93,77.0,16.43,2362500.0,4368000.0,15.355
2017-03-27 18:00:00,3,0,27,18,4229,7.0,0.0,0.26,75.0,16.43,2300500.0,4387500.0,15.184999999999999
2017-03-27 19:00:00,3,0,27,19,4165,6.1,0.0,0.0,78.0,13.01,2463000.0,4007750.0,13.015
2017-03-27 20:00:00,3,0,27,20,4049,5.8,0.0,0.0,81.0,11.615,2565750.0,3539000.0,11.63
2017-03-27 21:00:00,3,0,27,21,3887,5.0,0.0,0.0,84.0,10.125,2636250.0,3268000.0,9.905000000000001
2017-03-27 22:00:00,3,0,27,22,3704,4.1,0.0,0.0,87.0,11.315000000000001,3357750.0,3182000.0,10.32
2017-03-27 23:00:00,3,0,27,23,3449,3.8,0.0,0.0,91.0,10.33,3778000.0,2888250.0,9.754999999999999
2017-03-28 00:00:00,3,1,28,0,3171,3.5,0.0,0.0,94.0,10.82,3771500.0,3217500.0,9.86
2017-03-28 01:00:00,3,1,28,1,3006,4.2,0.0,0.0,80.0,10.36,4207250.0,3053000.0,8.855
2017-03-28 02:00:00,3,1,28,2,2934,4.2,0.0,0.0,75.0,11.219999999999999,4311500.0,3038250.0,8.865
2017-03-28 03:00:00,3,1,28,3,2894,4.7,0.0,0.0,70.0,10.14,4228250.0,3014750.0,8.879999999999999
2017-03-28 04:00:00,3,1,28,4,2907,4.1,0.0,0.0,75.0,10.475000000000001,4091500.0,3015000.0,9.195
2017-03-28 05:00:00,3,1,28,5,3069,4.4,0.0,0.0,74.0,10.455,4038750.0,3161250.0,9.79
2017-03-28 06:00:00,3,1,28,6,3342,4.3,0.0,0.03,74.0,10.765,3789500.0,3451750.0,10.57
2017-03-28 07:00:00,3,1,28,7,3552,6.2,0.0,0.58,67.0,10.705,4385500.0,3837250.0,10.075
2017-03-28 08:00:00,3,1,28,8,3823,7.9,0.0,1.1,61.0,11.135,6731500.0,4287500.0,10.73
2017-03-28 09:00:00,3,1,28,9,3945,9.2,0.0,1.92,51.0,14.399999999999999,7641500.0,4873750.0,8.7
2017-03-28 10:00:00,3,1,28,10,3879,10.2,0.0,2.5,42.0,11.645,7073500.0,5020000.0,8.190000000000001
