date,TimeCode,Open(JPY/kWh),High(JPY/kWh),Low(JPY/kWh),Close(JPY/kWh),Average(JPY/kWh),TotalTransactionVolume(MWh/h),TransactionNumber
2016/08/31,38,12.5,23.05,6,20,9.91,326.6,71
2016/08/31,39,9.19,10.87,5.5,6.93,7,277.8,71
2016/08/31,40,9.3,10.8,5.3,8.09,6.57,311,81
2016/08/31,41,8.74,11.99,5.29,6.36,5.69,120.4,38
2016/08/31,42,8.67,9.66,4.63,4.63,5.3,74.1,28
2016/08/31,43,7.5,13,4.6,6.17,5.02,133.7,59
2016/08/31,44,7.1,8.4,4.6,4.6,4.98,110.4,55
2016/08/31,45,6.86,8.41,4.2,4.6,4.79,185.4,47
2016/08/31,46,6.72,8.1,4.6,4.6,4.92,116.1,41
2016/08/31,47,6.53,7.59,4.12,4.6,4.9,124.6,35
2016/08/31,48,6.17,7.57,3.74,5.33,5.57,36.4,22
2016/09/01,1,5.99,9,5.26,5.97,6.13,43.9,25
2016/09/01,2,5.3,7.2,4.61,5.97,5.68,54,31
2016/09/01,3,5,9,3.93,4.6,5.39,40.6,26
2016/09/01,4,5,8.24,3.93,4.6,5.08,40.7,27
2016/09/01,5,5,6.92,3.46,5.97,5.69,40.7,24
2016/09/01,6,5,5.99,3.93,4.6,5.28,41.9,21
2016/09/01,7,5,5.98,3.31,3.31,4.77,43.1,22
2016/09/01,8,5,5.97,3.93,4.6,4.86,64.7,22
2016/09/01,9,5,6.23,3.93,4.6,4.7,164.6,28
2016/09/01,10,5,6.25,3.94,3.94,4.98,43.7,23
2016/09/01,11,4.32,6,3.32,4.6,5.09,44.1,23
2016/09/01,12,4.18,6,3.18,3.18,4.76,43.5,23
2016/09/01,13,5.76,7,4.81,7,5.89,39.6,27
2016/09/01,14,4.95,5.99,4.72,4.72,5.32,40.8,30
2016/09/01,15,6.72,7.29,5.39,5.95,6.29,74.6,38
2016/09/01,16,6.72,7.3,5.24,5.98,6.34,68.1,39
2016/09/01,17,8.44,12.5,5.16,12.5,6.36,107.7,39
2016/09/01,18,10.25,12,4.6,9.07,7.02,113.7,42
2016/09/01,19,10.25,12,6.53,9.08,9.06,73.7,49
2016/09/01,20,10.62,12.51,6.91,6.91,10.02,50.9,33
2016/09/01,21,12,14.64,7.55,14.64,10.97,75.6,47
2016/09/01,22,12.51,14.64,8.25,9.08,10.9,88.2,61
2016/09/01,23,17.81,22,7.65,17.8,14.06,835.9,135
2016/09/01,24,17.81,22,8.05,17.01,14.71,896.7,155
2016/09/01,25,11.78,15,4.69,4.69,11.2,208.8,62
2016/09/01,26,10.52,15.28,4.69,4.69,11.24,205.8,57
2016/09/01,27,17.81,22,4.69,12.01,13.29,857.5,140
2016/09/01,28,17.81,24.74,6.78,16.51,13.97,1319.8,174
2016/09/01,29,17.81,22,8,16.51,13.66,1347.1,176
2016/09/01,30,17.81,22,8,17.02,14.1,1358.5,282
2016/09/01,31,17.81,24.74,8.8,16.51,14.14,976,166
2016/09/01,32,17.81,24.74,10.7,17.71,14.25,1184.3,173
2016/09/01,33,15.51,26.55,10.7,24,15.12,826.2,105
2016/09/01,34,17.86,26.55,8,17,15.14,904.8,147
2016/09/01,35,16.79,22,8.85,8.85,14.87,583,120
2016/09/01,36,14.03,22,9.1,13.53,13.15,383.6,92
2016/09/01,37,13.8,20,8.27,10.99,12.6,419.4,99
2016/09/01,38,13.8,20,8.18,8.84,12.3,310.3,81
2016/09/01,39,12.18,20,7.67,13.5,11.2,303.3,85
2016/09/01,40,11.01,16.28,7.07,7.67,9.36,132.3,46
2016/09/01,41,9.15,9.6,4.72,8.07,7.18,173.1,46
2016/09/01,42,9.07,10.99,4.72,8.07,6.22,150.4,62
2016/09/01,43,8.59,9.53,4.69,6.11,5.77,205.2,65
2016/09/01,44,8.59,9.2,4.72,6.35,5.81,191.5,64
2016/09/01,45,6.36,8,4.59,4.59,6.32,155.7,44
2016/09/01,46,6.36,9.2,4.21,4.21,6.83,164.1,51
2016/09/01,47,5.64,8.07,3.62,3.62,5.63,132.6,42
2016/09/01,48,5.43,8.07,3.62,3.62,5.58,151.3,43
2016/09/02,1,5.8,7.7,4.69,4.69,5.28,63.8,25
2016/09/02,2,5,6.5,4.69,4.69,5.16,58.6,27
2016/09/02,3,5.38,6.83,4.69,4.69,5.34,59.8,27
2016/09/02,4,4.95,6.5,4.69,4.69,5.51,58.2,25
2016/09/02,5,4.93,5.99,4.93,5.99,5.95,28.6,22
2016/09/02,6,5.3,6.3,5.3,6,5.99,27.4,20
2016/09/02,7,5.5,6.5,5.11,6.5,5.78,28.9,22
2016/09/02,8,5.7,6.76,5.39,6.37,5.96,28.9,22
2016/09/02,9,5.7,6.82,5.38,5.98,5.9,27.6,23
2016/09/02,10,5.3,6.49,5.3,6.49,6.21,27.8,20
2016/09/02,11,5.7,6.5,5.3,6.5,6.22,27.9,20
2016/09/02,12,5.5,6.63,4.95,6.5,6.05,25.2,18
2016/09/02,13,5.39,7,5.39,6.83,6.43,26.8,23
2016/09/02,14,5.73,6.82,4.69,4.69,6.03,30.6,25
2016/09/02,15,5.62,7,5.62,7,6.07,33.9,24
2016/09/02,16,5.73,6.73,5.73,5.97,6.03,48.4,26
2016/09/02,17,6.59,9.04,5.26,6.59,6.66,110.6,46
2016/09/02,18,7.2,8.87,6.81,7,7.18,90.6,40
2016/09/02,19,10.31,12,7.36,7.36,8.58,86.5,46
2016/09/02,20,7.86,10.49,7.23,7.93,8.21,60.9,28
2016/09/02,21,8.22,12,5.91,5.91,8.72,55.2,39
2016/09/02,22,9.2,13.39,6.11,6.11,8.98,56.3,39
2016/09/02,23,17.63,20,7.78,7.78,14.58,781,176
2016/09/02,24,13.13,22,5.96,8.89,11.65,469.8,149
2016/09/02,25,11.62,11.7,7.31,8,9.47,120.3,61
2016/09/02,26,11.62,12.51,7.31,8.47,10.12,122.3,84
2016/09/02,27,13.13,22,8.01,11.51,11.09,220.6,126
2016/09/02,28,14.55,22.73,9,9.34,12.4,284.5,130
2016/09/02,29,17.44,20,9,9.4,13.77,557,132
2016/09/02,30,17.45,20,9.4,11.64,14.02,553.6,133
2016/09/02,31,17.55,20,9,12.5,14.05,554.4,128
2016/09/02,32,15,19.81,10,10,14.26,594.4,145
2016/09/02,33,15,21.05,9.72,21.05,14.17,779.9,166
2016/09/02,34,12.2,20.17,6.79,13.35,15.1,801,154
2016/09/02,35,12,20,6.31,20,10.65,570,163
2016/09/02,36,10,15.28,6.18,6.18,10.21,354.8,141
2016/09/02,37,11.11,15.28,6.5,6.5,10.19,283.1,70
2016/09/02,38,8.54,14.9,8.18,9.11,10.37,251.8,74
2016/09/02,39,8.22,9.69,7.67,9.34,8.95,162.2,48
2016/09/02,40,7.67,9.51,7.18,8.34,8.12,222.5,57
2016/09/02,41,7.26,8.79,6.46,7.49,8.05,119.7,43
2016/09/02,42,7.26,8.47,7,7.17,7.95,99.7,40
2016/09/02,43,6.84,8.23,4.77,8,6.68,98.4,55
2016/09/02,44,6.7,8,4.77,8,6.55,87.5,53
2016/09/02,45,5.95,8.23,4.56,4.95,5.54,210.8,58
2016/09/02,46,5.95,8,4.52,4.69,5.39,185.9,49
2016/09/02,47,6.3,7,4.37,4.69,4.93,285.1,55
2016/09/02,48,5.42,7,4.26,4.69,5.02,265.5,55
2016/09/03,1,6,7.73,4.73,4.73,4.95,61.7,27
2016/09/03,2,5.5,7.39,4.79,4.79,4.96,37.7,22
2016/09/03,3,5.5,6.8,4.86,6.32,5.25,133,34
2016/09/03,4,5.5,6.32,4.87,6.32,5.06,103.8,29
2016/09/03,5,5.5,7,4.87,5.97,5.33,80.4,31
2016/09/03,6,5.5,6.5,4.88,5.97,5.43,49.3,27
2016/09/03,7,5.5,6.5,4.88,5.97,5.53,43.7,27
2016/09/03,8,5.5,7,5.3,5.97,6,40.3,21
2016/09/03,9,5.5,7,5.3,6.28,6.26,38.9,26
2016/09/03,10,5.5,7,5.3,6.28,6.27,38.6,26
2016/09/03,11,5.5,6.5,4.88,6.28,5.24,133.3,37
2016/09/03,12,5.5,6.2,4.88,6.2,5.21,128.9,36
2016/09/03,13,5.5,5.8,4.69,4.69,4.95,126.5,33
2016/09/03,14,5.5,6.91,4.88,6.32,4.98,108,32
2016/09/03,15,5.5,6.93,4.69,4.69,4.98,133.8,42
2016/09/03,16,5.5,7,4.88,5.14,5.06,115.1,41
2016/09/03,17,6.2,7.29,4.69,4.69,5.2,116.8,42
2016/09/03,18,6.7,8,4.69,5.93,5.77,122.1,66
2016/09/03,19,7.5,8.61,4.69,4.69,6.02,138.8,61
2016/09/03,20,7.5,7.5,5.46,7,6.72,116.4,41
2016/09/03,21,7.5,8.97,5.46,7,6.45,86,50
2016/09/03,22,7.5,9.88,5.41,6.17,6.19,84.5,54
2016/09/03,23,7.5,10,5.46,9.88,6.81,90.3,41
2016/09/03,24,7.5,10,5.46,7.22,7.31,82.2,36
2016/09/03,25,6.6,7.79,4.69,4.69,6.21,78.7,45
2016/09/03,26,6.9,9.88,6.08,7,6.22,73,51
2016/09/03,27,7.5,9.13,5.46,9.13,7.28,82.3,35
2016/09/03,28,7.5,8.61,5.46,8.04,7.48,146.4,42
2016/09/03,29,8,9.7,7,8,7.97,142.6,50
2016/09/03,30,8,8.5,7.4,7.86,7.53,181.5,80
2016/09/03,31,9,9.5,7.4,8.04,8.33,355.4,70
2016/09/03,32,8.9,8.91,5.45,8.04,8.17,355.6,69
2016/09/03,33,9,13.36,5.45,13.36,8.63,501.2,149
2016/09/03,34,9,10,7.6,9.5,8.6,306,79
2016/09/03,35,8,8,7.04,7.04,7.41,392.2,68
2016/09/03,36,8,8,7.18,7.18,7.52,230.7,56
2016/09/03,37,8,10.32,7.14,7.52,7.4,300.6,63
2016/09/03,38,8,8.5,7.1,8,7.52,234.1,54
2016/09/03,39,7.8,9,7.1,7.92,7.3,207.3,51
2016/09/03,40,7.67,8,5.45,7.92,7.18,572,81
2016/09/03,41,7.26,8.3,6.87,7.23,7.24,79.9,44
2016/09/03,42,7.26,7.8,5.1,7.23,6.97,91,49
2016/09/03,43,6.5,7.71,4.77,7,6.72,76.7,44
2016/09/03,44,6.5,7.53,4.77,7,6.53,77.2,42
2016/09/03,45,6.09,8,5.29,6.36,6.17,56.7,31
2016/09/03,46,6.03,7.53,5.26,6.36,5.65,86.6,36
2016/09/03,47,6.93,6.93,4.88,6.36,5.4,92.8,30
2016/09/03,48,6,8,4.88,6.36,5.47,79.1,34
2016/09/04,1,6,7,4.8,7,4.97,120.7,27
2016/09/04,2,6,7.88,4.69,4.69,4.93,101.7,28
2016/09/04,3,5.5,5.99,4.8,5.97,5.14,51.6,23
2016/09/04,4,5.5,6.5,5.1,5.99,5.44,15.5,20
2016/09/04,5,5.5,7,5.1,5.42,5.49,36.3,21
2016/09/04,6,5.5,7.88,4.69,4.69,5.18,64.6,25
2016/09/04,7,5.5,7.88,4.69,4.69,5.12,71.8,25
2016/09/04,8,5.5,7,5.42,5.42,5.54,36,22
2016/09/04,9,5.5,7,4.8,5.97,5.55,41.9,24
2016/09/04,10,5.5,7,5.42,5.97,5.5,38.5,22
2016/09/04,11,5.5,7.88,4.69,4.69,5.23,51.3,24
2016/09/04,12,5.5,7,5.26,5.97,5.49,38.2,24
2016/09/04,13,5.5,8,5.26,5.97,5.57,27,23
2016/09/04,14,5.5,5.63,4.69,4.69,4.88,48,27
2016/09/04,15,5.5,5.61,4.69,4.69,4.83,65.3,31
2016/09/04,16,5.5,6.5,4.69,4.69,4.89,60.1,34
2016/09/04,17,5.5,8,4.8,5.29,5.05,72.9,37
2016/09/04,18,5.5,5.8,4.8,5.17,5.11,53,34
2016/09/04,19,5.8,6.5,4.8,5.69,5.09,94.4,37
2016/09/04,20,8,8.5,4.8,5.92,5.21,101.6,47
2016/09/04,21,6.4,7.22,5.38,6.36,6.26,45.9,49
2016/09/04,22,6.4,8.5,5.77,6.36,6.77,26.6,32
2016/09/04,23,6.5,8,5.93,8,7.33,161,60
2016/09/04,24,6.5,8.5,5.94,8,7.41,158.2,57
2016/09/04,25,6.5,8.5,5.26,7.76,6.26,220,45
2016/09/04,26,6.5,8.48,5.26,7.51,6.37,195.3,66
2016/09/04,27,6.9,8.5,5.66,7.22,6.74,247.6,65
2016/09/04,28,7,8.71,5.9,7.5,6.62,250.7,70
2016/09/04,29,7.2,8.76,5.94,7.76,7.23,267.7,57
2016/09/04,30,7.2,8.86,5.94,7.31,6.86,265.8,50
2016/09/04,31,7.6,9.12,6.5,7.76,7.44,79.1,43
2016/09/04,32,7.6,9.12,6.86,8,7.65,112.5,40
2016/09/04,33,7.9,10,6.03,6.03,7.42,103,43
2016/09/04,34,7.9,10,5.97,5.97,7.5,93.6,43
2016/09/04,35,8,10,7.3,9,8.94,90.7,42
2016/09/04,36,8,10.3,7.3,9.38,8.95,91.9,49
2016/09/04,37,8.43,11,7.07,8,9.29,138.5,55
2016/09/04,38,8.43,12,6.88,12,9.01,132.4,72
2016/09/04,39,8,10.08,7.35,10.08,9.16,136.5,52
2016/09/04,40,7.9,10,7.14,9.5,9.11,109.5,45
2016/09/04,41,7.9,10,6.88,7.92,7.96,101.6,40
2016/09/04,42,7.9,9,6.99,7.92,7.95,39.5,29
2016/09/04,43,7.4,9,7.29,7.92,7.76,27.1,24
2016/09/04,44,8,8.32,5.88,7,6.83,32.8,26
2016/09/04,45,8,9,5.38,5.97,6.22,31.3,23
2016/09/04,46,8,9,5.7,5.96,6.16,34,23
2016/09/04,47,8,9,4.88,5.65,5,108.6,24
2016/09/04,48,5.5,8,4.88,4.88,4.93,103.5,23
2016/09/05,1,5.26,7,4.76,7,5.08,183.1,39
2016/09/05,2,5.12,6.25,4.88,6.25,5.02,173.2,32
2016/09/05,3,4.95,7.29,4.69,4.69,4.87,174.9,32
2016/09/05,4,4.93,7.29,4.69,4.69,4.85,197.2,36
2016/09/05,5,5.2,7.29,4.69,4.69,4.95,199.3,48
2016/09/05,6,5.35,7.29,4.69,4.69,4.94,192.1,40
2016/09/05,7,5.35,7.29,4.69,4.69,4.88,236,43
2016/09/05,8,5.35,7.29,4.69,6,4.98,213.9,42
2016/09/05,9,5.37,7.29,4.69,4.69,4.86,278.2,51
2016/09/05,10,5.35,7.29,4.69,4.69,4.96,240.2,45
2016/09/05,11,5.35,7.29,4.69,4.69,4.95,243,45
2016/09/05,12,5.35,7.29,4.69,6,4.95,233.7,47
2016/09/05,13,5.35,7.29,4.69,4.69,4.92,199.3,45
2016/09/05,14,5.81,7.29,4.69,4.69,4.98,132.2,39
2016/09/05,15,5.93,7.29,4.69,4.69,5.03,132.4,35
2016/09/05,16,7,9.01,4.88,5.98,5.51,65.2,32
2016/09/05,17,7.6,10,6.11,7,6.94,34.2,32
2016/09/05,18,9.95,12,6.94,7.61,7.65,41,32
2016/09/05,19,13.5,15.28,7.52,10.1,9.65,212.1,64
2016/09/05,20,14.5,20,7.52,11,10.87,148.7,64
2016/09/05,21,15,20,7.68,10,12.96,262.8,87
2016/09/05,22,17,20,7.68,11.37,14.34,337.5,72
2016/09/05,23,15,24.56,9.8,9.8,14.83,266,79
2016/09/05,24,15,24.56,8.4,10.5,13.16,251.8,56
2016/09/05,25,12.01,13.08,6.09,9,8.51,301.3,129
2016/09/05,26,12.01,23,6.9,23,8.95,302.1,134
2016/09/05,27,15,25,9.55,25,12.16,507.5,92
2016/09/05,28,15.93,25,9.12,12.6,14.2,561.9,115
2016/09/05,29,17.81,23,8,8.04,14.7,518.2,98
2016/09/05,30,17.81,23,8,8.04,14.19,526.2,100
2016/09/05,31,17.81,24.53,9.13,9.65,13.65,379.2,72
2016/09/05,32,17.81,24.53,9.8,14.92,14.6,612.2,79
2016/09/05,33,20.59,24.3,9.8,18.08,15.35,792,94
2016/09/05,34,20.17,23.8,8.04,16.4,16.32,802.9,107
2016/09/05,35,13.5,21.56,8,15.5,14.67,1050.7,202
2016/09/05,36,12.5,21.56,9.28,9.28,12.28,593.8,166
2016/09/05,37,12.5,16.73,7.57,14.52,13.13,718.9,165
2016/09/05,38,12,15.97,8.5,12.48,12.04,725.5,165
2016/09/05,39,8.88,15.97,8.18,11.07,11.53,539.6,188
2016/09/05,40,8.56,13,7.52,11.08,9.56,209.9,196
2016/09/05,41,7.31,10.12,7.31,8.86,8.73,107.4,67
2016/09/05,42,7.26,9.6,7.19,8.11,7.71,167,48
2016/09/05,43,6.36,8.5,6.03,7.29,6.43,161.1,58
2016/09/05,44,6.36,8.84,6.15,7.29,6.52,151.3,59
2016/09/05,45,6.72,9.35,5.87,5.97,6.01,275.9,58
2016/09/05,46,6.72,10.03,6.06,8.83,6.43,155.3,58
2016/09/05,47,6.03,8.53,5.75,8.53,5.94,206.8,61
2016/09/05,48,6.72,8,4.87,8,6.5,105.2,50
2016/09/06,1,6,7.29,4.69,4.69,5.12,99.2,33
2016/09/06,2,5.9,7.65,4.69,4.69,4.98,190.4,44
2016/09/06,3,5.5,7.65,4.83,5.98,5.45,49.9,28
2016/09/06,4,5.5,6.07,5.3,5.97,5.94,40.7,23
2016/09/06,5,5.5,7.65,4.69,4.69,5.14,156.3,42
2016/09/06,6,5.5,7,5.2,5.97,6.01,37.3,23
2016/09/06,7,5.4,7,5.11,5.97,5.98,37.5,24
2016/09/06,8,5.4,7,5.2,5.97,6.02,37.4,24
2016/09/06,9,5.4,7,5.2,7,6.16,15.6,22
2016/09/06,10,5.4,6.8,5.2,6.8,6.54,39.3,25
2016/09/06,11,5.5,6.46,5.3,5.98,5.96,41.5,25
2016/09/06,12,5.5,6.46,5.3,5.95,5.95,42.1,27
2016/09/06,13,5.5,7.79,4.83,5.95,5.7,39.6,34
2016/09/06,14,6,7.87,4.69,4.69,5.43,56.7,36
2016/09/06,15,6,9.01,4.69,4.69,5.02,164.8,47
2016/09/06,16,7,9,4.69,4.69,5.21,161.6,44
2016/09/06,17,11.33,12,4.69,4.69,8.79,156.3,107
2016/09/06,18,11.6,14,7.26,7.6,9.49,187.2,71
2016/09/06,19,13.95,14,8.64,9.19,11.49,308.7,138
2016/09/06,20,19.64,19.64,8.02,9.89,14.82,270.7,85
2016/09/06,21,15.97,15.97,8.02,10.49,13.06,288.4,90
2016/09/06,22,13.22,14.52,9.11,10.49,12.22,306.7,90
2016/09/06,23,11.27,14.07,7.98,7.98,11.49,268.3,85
2016/09/06,24,11.01,15.38,8.82,8.82,11.93,275.7,78
2016/09/06,25,9.52,14.49,7.52,14,10.73,278,124
2016/09/06,26,10.48,15.1,7.91,14,11.07,293.8,125
2016/09/06,27,13.51,19.13,8,16,12.6,365.5,129
2016/09/06,28,12.83,20,7.77,16,12.39,351.1,125
2016/09/06,29,17.61,24.56,9.6,12,16.17,833.7,152
2016/09/06,30,22.77,26.55,8,12,15.89,1056.4,166
2016/09/06,31,17.81,22.78,9.2,20,14.93,793.8,150
2016/09/06,32,16.43,21.44,9.8,20.97,15.6,1086.3,172
2016/09/06,33,19.52,26.55,9.8,15.84,16.67,1282.1,137
2016/09/06,34,23.77,28.56,9.8,16,15.61,933.2,131
2016/09/06,35,20.71,22,9.51,9.8,13.93,475.1,80
2016/09/06,36,14.04,23.09,9.8,14.54,14.17,479.4,113
2016/09/06,37,12.52,20,9.8,14.54,13.21,723.4,88
2016/09/06,38,11.6,18,9.8,15,14.54,927.9,118
2016/09/06,39,10.19,15.97,8.96,15.97,12.41,611.5,107
2016/09/06,40,9.6,16.54,8.7,14.85,12.58,327.8,99
2016/09/06,41,8.99,10,8.5,10,9.46,110.5,57
2016/09/06,42,8.67,10,7.31,9.15,9.14,68.3,55
2016/09/06,43,8.26,9,7.26,9,8.56,126.9,54
2016/09/06,44,9.04,9.54,7.26,8.89,8.47,123.7,52
2016/09/06,45,8.53,11.19,6.41,11.19,8.31,270.1,62
2016/09/06,46,8.53,10,6.39,7.07,7.87,294.4,63
2016/09/06,47,6.69,8.07,5.94,6.91,6.58,103.1,45
2016/09/06,48,6.21,8.36,4.82,5.24,6.05,98.8,48
2016/09/07,1,6,8.44,4.69,7,5.48,80.2,38
2016/09/07,2,5.9,8.44,4.69,7,5.3,123.1,40
2016/09/07,3,5.7,8.41,4.8,6.98,5.28,134.3,38
2016/09/07,4,5.7,8.28,4.69,4.69,5.56,73.6,38
2016/09/07,5,5.7,8,4.83,6.39,5.69,113.9,43
2016/09/07,6,5.7,8.07,4.82,8.07,5.58,102.7,39
2016/09/07,7,5.7,8,4.8,7,5.5,115.9,45
2016/09/07,8,5.7,8,4.83,6.98,5.73,74.4,37
2016/09/07,9,5.6,8,4.83,5.97,5.88,70.3,37
2016/09/07,10,5.35,8,4.83,5.97,5.91,63.9,38
2016/09/07,11,5.6,8,4.83,5.97,5.59,96.4,43
2016/09/07,12,5.6,8.24,5.03,7,5.63,130.3,44
2016/09/07,13,5.6,8.44,4.79,7,5.37,168.5,51
2016/09/07,14,5.7,8,4.83,6.19,5.7,116.4,49
2016/09/07,15,6.5,8.5,4.82,4.83,5.69,158.8,50
2016/09/07,16,6.97,9,4.69,4.69,6.33,122.8,49
2016/09/07,17,8.1,10,4.77,8.13,8.21,220.5,97
2016/09/07,18,13.63,14,5.32,12,10.9,441,79
2016/09/07,19,14.14,15.14,6.39,12.6,12.08,534.5,115
2016/09/07,20,14.14,15.14,6.39,12.51,12.33,532.8,120
2016/09/07,21,14.14,15.07,6.39,14.2,12.51,260.8,89
2016/09/07,22,14.14,17.74,6.39,12.46,12.21,321.3,85
2016/09/07,23,16.91,20,6.39,10.48,14.29,490.4,130
2016/09/07,24,16.91,20,6.86,15.3,14.45,507.7,126
2016/09/07,25,12,15.1,6.39,9.79,11.69,368,102
2016/09/07,26,13.06,15.1,6.39,11,11.72,530.4,109
2016/09/07,27,24,26.56,8.82,17.91,16.31,1006.2,212
2016/09/07,28,20,26.56,9.8,17.91,17.16,1249.9,188
2016/09/07,29,23.99,26.56,10.5,15,17.99,970,143
2016/09/07,30,25.01,27.57,13,25.01,19.29,1088.9,137
2016/09/07,31,17.81,24.56,12.5,20,16.94,898.3,125
2016/09/07,32,19.42,24.56,13.5,21,18.34,1171.9,119
2016/09/07,33,25,27.56,13.5,18.95,20.43,1192.3,116
2016/09/07,34,24,26.56,14.5,19.54,19.84,844.2,70
2016/09/07,35,16.91,24.56,10.5,16,16.32,1199.8,167
2016/09/07,36,15.3,24.56,9.8,15,15.4,1176,168
2016/09/07,37,20,20,9.72,10.33,12.99,1042.7,160
2016/09/07,38,13.58,20,10.33,10.33,13.58,964.1,155
2016/09/07,39,12.22,15.97,8,14,12.54,814.7,220
2016/09/07,40,11.21,15,8.9,11,10.49,507.9,113
2016/09/07,41,8.99,10.5,7.33,9,8.87,96.5,41
2016/09/07,42,8.74,10.5,7.08,8.39,8.17,158.4,46
2016/09/07,43,7.23,8.5,7,8,7.21,130.5,33
2016/09/07,44,6.98,8,6.98,8,7.26,74.1,35
2016/09/07,45,6.5,8,4.9,7,6.37,88.6,44
2016/09/07,46,6.32,8,5.69,7,6.66,70.8,41
2016/09/07,47,6.14,8,5.53,7,6.56,77.4,44
2016/09/07,48,6.14,8,5.97,5.97,6.5,61.1,40
2016/09/08,1,5.8,7.86,5.03,5.97,5.92,47.4,21
2016/09/08,2,5.6,7.66,4.83,5.97,5.76,61.8,29
2016/09/08,3,5.4,7,4.83,5.97,5.69,63.5,31
2016/09/08,4,5.4,7,4.83,5.97,5.69,63.2,30
2016/09/08,5,5.4,6.4,4.83,5.97,5.59,67.8,35
2016/09/08,6,5.4,7.1,4.83,5.97,6.03,42.9,27
2016/09/08,7,5.4,7,4.83,5.97,5.95,50.6,28
2016/09/08,8,5.4,7.76,4.95,4.95,5.68,49.9,26
2016/09/08,9,5.4,7.07,4.82,6.31,5.16,135.7,35
2016/09/08,10,5.4,7,4.82,6.31,5.33,90.8,32
2016/09/08,11,5.4,7.76,4.83,6.21,5.87,53,31
2016/09/08,12,5.4,6.66,4.8,5.22,5.3,165,38
2016/09/08,13,5.4,7.2,4.8,5.23,5.23,102.8,34
2016/09/08,14,5.5,7.76,4.82,6.32,5.27,123.9,35
2016/09/08,15,5.41,9.5,4.82,6.17,5.52,99.4,35
2016/09/08,16,6.2,8.5,4.69,4.69,5.31,142.7,42
2016/09/08,17,6.03,10.5,4.72,4.72,5.42,202.4,47
2016/09/08,18,10.23,12,5.17,5.17,7.98,168.4,54
2016/09/08,19,13.67,15,7.79,7.79,11.76,289,64
2016/09/08,20,15.1,15.6,7.36,7.36,12.24,335.6,62
2016/09/08,21,13.35,13.35,7.36,10.07,10.14,142.9,66
2016/09/08,22,12.84,13.63,7.36,13.63,10.26,178.7,66
2016/09/08,23,11.5,13.77,7.36,11.88,10.17,208.6,85
2016/09/08,24,10.2,12.51,7.36,8.69,9.98,208.9,86
2016/09/08,25,9.99,12.51,8,9.2,9.84,149.6,59
2016/09/08,26,9.99,12.51,7.36,9,9.93,142.6,59
2016/09/08,27,10.84,15,7.5,14.63,10.58,239.9,65
2016/09/08,28,13.35,17.64,7.5,13.55,9.81,528.7,93
2016/09/08,29,13.35,17.64,8.39,8.64,11.47,557.9,240
2016/09/08,30,13.35,17.64,8.39,14.24,12.12,568,319
2016/09/08,31,13.35,16,8.44,13.26,12.97,579,415
2016/09/08,32,13.35,18,10.5,12.02,13.29,576.3,329
2016/09/08,33,20.84,23,13,20.33,19.01,952.4,166
2016/09/08,34,20.84,23,13,19.86,20.31,1957.2,300
2016/09/08,35,13.35,16,10,10,13.53,546.7,119
2016/09/08,36,12.51,15.04,10,10,12.74,430,113
2016/09/08,37,11.24,16,7.03,9.88,12.32,367.5,87
2016/09/08,38,10.5,15.18,7.04,15.18,12.15,510,94
2016/09/08,39,9.5,12,7.05,9.8,10.67,377.4,75
2016/09/08,40,9.15,11.86,7.06,11.86,10.74,140.9,40
2016/09/08,41,7.52,16.04,7.08,8.43,11.56,199.4,53
2016/09/08,42,7.26,16.04,6.13,8.43,11.62,270.5,50
2016/09/08,43,6.03,12.24,4.69,4.96,7.47,423.1,65
2016/09/08,44,8,12.24,4.82,5.17,7.95,460.5,103
2016/09/08,45,6.03,15.13,4.8,4.94,7.34,413,54
2016/09/08,46,6.03,14.3,4.69,4.69,7.33,413.2,66
2016/09/08,47,5.61,13.07,3.76,4.69,6.68,388.7,64
2016/09/08,48,5.39,13.07,3.59,4.69,7.75,237,52
2016/09/09,1,5.6,7.88,4.46,4.46,5.86,58.5,25
2016/09/09,2,5.6,7.86,4.46,4.46,5.84,60.4,23
2016/09/09,3,5.5,8.07,4.46,4.46,5.57,32.6,20
2016/09/09,4,5.4,8.07,4.46,4.69,5.44,38,23
2016/09/09,5,5.4,7.72,4.46,4.69,5.72,69.8,27
2016/09/09,6,5.4,6.7,5,6.32,6.36,41.1,25
2016/09/09,7,5.4,7.86,4.69,4.69,5.43,108.1,36
2016/09/09,8,5.4,8.07,4.69,4.69,5.66,80.9,35
2016/09/09,9,5.4,8.07,4.46,4.69,5.13,164.1,41
2016/09/09,10,5.4,8.07,4.69,4.69,5.17,67.2,31
2016/09/09,11,5.4,8.07,4.69,4.69,5.05,93,33
2016/09/09,12,5.4,8.07,4.69,4.69,5.77,68.6,29
2016/09/09,13,5.4,8.07,4.69,4.69,5.41,43.7,25
2016/09/09,14,5.4,8.07,4.69,4.69,6.02,30.5,26
2016/09/09,15,6,8.07,4.69,4.69,5.7,108.8,45
2016/09/09,16,6.5,8.5,4.69,4.69,6.12,124.2,39
2016/09/09,17,7.36,9.75,4.69,4.69,5.99,173.6,41
2016/09/09,18,9.8,13,4.69,6.61,9.08,204.4,52
2016/09/09,19,11.5,15.6,7.36,8.43,10.49,192.1,51
2016/09/09,20,11.7,15.84,7.36,8.29,11.34,210.4,53
2016/09/09,21,9.7,15.07,7.19,7.19,9.67,120.8,44
